policy_id,period,region,country,line_of_business,gross_written_premium,net_earned_premium,claims_paid,loss_ratio,combined_ratio,client_name,risk_category,exposure,premium_rate,ceded_premium,commission,retention,treaty_type,currency,underwriter,claim_status,cause_of_loss,settlement_date,reserve,broker,gwp_usd,nep_usd,claims_paid_usd,continent
POL-2008-010984-DD11,2008-05-09,Africa & Middle East,South Africa,Professional Indemnity,261622.42,203578.73,53195.12,0.2613,0.5485,Royal Mutual  South Africa,High,4012203.22,0.065207,44694.37,7856.13,18575.67,Aggregate XL,CHF,John Daniel,Open,Cyber Attack,,68049.17,Independent Agents,261622.42,203578.73,53195.12,Other
POL-2018-010985-F597,2018-03-18,Europe,Italy,Catastrophe,1685027.9,827919.17,673595.04,0.8136,1.1121,Continental Holdings  Italy,High,59698355.94,0.028226,602955.65,124954.35,2787837.33,Aggregate XL,USD,Brittney Phillips,Closed,Business Interruption,2018-11-10,0.0,Independent Agents,1685027.9,827919.17,673595.04,Europe
POL-2011-010986-FC1A,2011-05-21,Europe,Sweden,Liability,1536120.62,729800.76,0.0,,,United Group  Sweden,High,83538526.06,0.018388,638133.7,99563.24,500930.36,Excess of Loss,CNY,Zachary Hicks,,,,0.0,Local Broker Partners,1536120.62,729800.76,0.0,Europe
POL-2022-010987-58A5,2022-09-10,Europe,Greece,Surety,131178.4,74537.64,83817.58,1.1245,1.473,Royal Group  Greece,Specialty,17313151.36,0.007577,41446.33,6843.26,1045851.44,Quota Share,EUR,Abigail Shaffer,In Litigation,Accident,,109083.36,Aon,131178.4,74537.64,83817.58,Europe
POL-2009-010988-4185,2009-06-15,Europe,Portugal,Aviation,1071137.59,339192.72,356728.98,1.0517,1.3325,"Allen, Edwards and Jones",Specialty,50777503.81,0.021095,723338.46,84500.49,431376.78,Surplus,EUR,Tracy House,Open,Earthquake,,366269.32,Independent Agents,1071137.59,339192.72,356728.98,Europe
POL-2025-010989-17B4,2025-04-02,Africa & Middle East,Turkey,Surety,342492.03,119126.39,122533.4,1.0286,1.2259,Royal Mutual of Turkey,Specialty,17727374.0,0.01932,153131.52,20221.15,158315.05,Aggregate XL,INR,Brittney Phillips,Open,Political Violence,,111765.4,Independent Agents,342492.03,119126.39,122533.4,Other
POL-2023-010990-1BDE,2023-11-07,Asia Pacific,Hong Kong,Directors & Officers,214608.81,136855.54,103544.9,0.7566,0.9476,Cook Group,Low,5733451.11,0.037431,69705.51,16280.48,3628958.31,Excess of Loss,SGD,Michael Lewis,Pending,Theft,,154727.3,CRC Group,214608.81,136855.54,103544.9,Asia
POL-2018-010991-5A11,2018-05-16,Asia Pacific,Philippines,Terrorism,221764.33,138616.09,101785.79,0.7343,1.0276,Royal Holdings of Philippines,Low,7127933.61,0.031112,27477.33,5726.48,24873.73,Facultative,BRL,Tricia Valencia,Settled,Cyber Attack,2020-06-04,0.0,Howden,221764.33,138616.09,101785.79,Asia
POL-2006-010992-FF92,2006-04-19,Asia Pacific,Hong Kong,Aviation,390688.59,173579.91,0.0,,,Rivers Ltd,Specialty,91136376.9,0.004287,129445.31,25184.45,596150.78,Stop Loss,CHF,Richard Aguirre,,,,0.0,Aon,390688.59,173579.91,0.0,Asia
POL-2008-010993-D8E6,2008-12-23,Asia Pacific,Japan,Directors & Officers,110028.0,59208.0,0.0,,,Apex Ltd of Japan,Specialty,2027899.8,0.054257,15808.4,2952.18,4275384.31,Quota Share,JPY,Mark Perez,,,,0.0,Aon,110028.0,59208.0,0.0,Asia
POL-2010-010994-7937,2010-07-11,Europe,France,Health,47710.89,14604.65,7156.28,0.49,0.7818,Royal Insurance of France,High,940798.07,0.050713,29295.46,2425.5,4822.78,Quota Share,EUR,Daniel Wagner,Pending,Mortality,,10377.45,Independent Agents,47710.89,14604.65,7156.28,Europe
POL-2015-010995-7360,2015-04-21,Asia Pacific,Singapore,Cyber,425813.78,231467.39,0.0,,,National Corp  Singapore,High,11262124.17,0.037809,183773.38,18417.59,14024.45,Facultative,SGD,Monica Herrera,,,,0.0,Gallagher,425813.78,231467.39,0.0,Asia
POL-2009-010996-FF3D,2009-03-09,Africa & Middle East,Egypt,Aviation,463286.2,118516.31,49006.49,0.4135,0.7207,Patterson-Smith,Low,10776510.25,0.04299,283024.88,23880.1,53847.55,Quota Share,EUR,Lauren Daniels,Open,Earthquake,,29333.32,Amwins,463286.2,118516.31,49006.49,Other
POL-2025-010997-5668,2025-06-15,Europe,Norway,Engineering,1166678.14,644632.35,0.0,,,Ibarra-Jackson,Specialty,44052114.23,0.026484,317228.92,46322.42,4778428.76,Quota Share,INR,Patty Perez,,,,0.0,CRC Group,1166678.14,644632.35,0.0,Europe
POL-2019-010998-D742,2019-10-12,Asia Pacific,Malaysia,Professional Indemnity,432083.85,196131.52,0.0,,,Royal PLC of Malaysia,High,13772404.36,0.031373,145294.48,10802.8,24575.18,Stop Loss,BRL,Sherry Decker,,,,0.0,Howden,432083.85,196131.52,0.0,Asia
POL-2019-010999-6EED,2019-10-05,Latin America,Argentina,Health,45319.08,40370.44,21739.48,0.5385,0.737,Premier Ltd of Argentina,Specialty,1592397.2,0.02846,2940.64,319.43,8531.26,Facultative,USD,Tricia Valencia,Settled,Political Violence,2021-10-18,0.0,CRC Group,45319.08,40370.44,21739.48,South America
POL-2025-011000-E713,2025-12-29,Latin America,Chile,Professional Indemnity,33415.91,29211.14,0.0,,,Wheeler Group,Medium,11137910.29,0.003,3398.23,241.69,90030.13,Aggregate XL,ZAR,Donald Wright,,,,0.0,Lockton,33415.91,29211.14,0.0,South America
POL-2016-011001-4D59,2016-07-12,Latin America,Peru,Credit,128959.31,98317.35,34253.76,0.3484,0.689,National Holdings  Peru,High,8392535.57,0.015366,27083.14,5584.62,1486990.02,Aggregate XL,SGD,Justin Baker,In Litigation,Machinery Breakdown,,11699.71,Gallagher,128959.31,98317.35,34253.76,South America
POL-2014-011002-F2DA,2014-08-03,Asia Pacific,China,Marine,579629.08,158049.66,0.0,,,Pacific Holdings of China,Low,9647650.65,0.06008,324797.4,58425.19,82862.49,Facultative,SGD,Ethan Adams,,,,0.0,CRC Group,579629.08,158049.66,0.0,Asia
POL-2019-011003-696D,2019-07-30,Asia Pacific,Vietnam,Directors & Officers,573001.09,230224.34,0.0,,,"Smith, Marks and Kennedy",Medium,19843971.95,0.028875,331602.85,53018.05,34708.76,Aggregate XL,USD,Jessica Holmes,,,,0.0,Local Broker Partners,573001.09,230224.34,0.0,Asia
POL-2013-011004-8108,2013-08-15,Europe,Belgium,Agriculture,1443626.57,917741.66,936922.46,1.0209,1.2946,Pacific PLC  Belgium,Specialty,22246880.5,0.064891,454097.49,88163.72,3033784.15,Aggregate XL,EUR,Victoria Garcia,Closed,Natural Catastrophe,2013-12-07,0.0,CRC Group,1443626.57,917741.66,936922.46,Europe
POL-2019-011005-FA49,2019-11-09,Africa & Middle East,South Africa,Professional Indemnity,38384.77,20998.62,0.0,,,Royal Insurance  South Africa,Low,1503265.27,0.025534,9617.91,609.23,3567478.31,Surplus,CAD,Jeffrey Chavez,,,,0.0,Lockton,38384.77,20998.62,0.0,Other
POL-2011-011006-E706,2011-10-14,North America,Canada,Marine,176057.64,112684.2,0.0,,,Fuentes PLC,Low,7309313.91,0.024087,50449.94,5976.51,19423.44,Aggregate XL,INR,Jessica Callahan,,,,0.0,Marsh,176057.64,112684.2,0.0,North America
POL-2006-011007-06AE,2006-05-06,North America,Canada,Directors & Officers,77390.65,22282.06,16874.2,0.7573,1.0477,United Mutual of Canada,Catastrophic,11400318.91,0.006788,42426.51,6725.04,2176937.77,Excess of Loss,CAD,Dylan Miller,Pending,Business Interruption,,9039.19,Amwins,77390.65,22282.06,16874.2,North America
POL-2021-011008-E2A0,2021-10-24,Europe,United Kingdom,Property,335883.01,246764.53,264136.75,1.0704,1.2563,Pacific Insurance  United Kingdom,Medium,4507466.85,0.074517,46481.03,2834.14,24815.73,Aggregate XL,GBP,Victoria Garcia,Open,Theft,,179246.97,Lockton,335883.01,246764.53,264136.75,Europe
POL-2014-011009-9910,2014-03-14,Europe,Greece,Workers Compensation,221594.34,158980.49,57694.02,0.3629,0.7063,Royal Ltd of Greece,Catastrophic,2980194.34,0.074356,8627.7,713.76,12370.61,Facultative,USD,Danny Morgan,Closed,Liability Claim,2016-04-17,0.0,Amwins,221594.34,158980.49,57694.02,Europe
POL-2018-011010-790C,2018-03-05,Asia Pacific,India,Professional Indemnity,252447.15,90069.36,87961.74,0.9766,1.2522,Atlantic Re  India,Specialty,4232914.54,0.059639,161472.47,32286.05,18394.98,Excess of Loss,ZAR,Gabrielle Davis,In Litigation,Crop Failure,,77492.98,Marsh,252447.15,90069.36,87961.74,Asia
POL-2023-011011-129E,2023-11-17,Asia Pacific,Philippines,Agriculture,119954.77,65006.63,0.0,,,National Corp  Philippines,Specialty,2217439.62,0.054096,15635.76,2385.45,19614.64,Surplus,BRL,Jessica Callahan,,,,0.0,Gallagher,119954.77,65006.63,0.0,Asia
POL-2014-011012-4407,2014-01-13,Asia Pacific,Singapore,Terrorism,129536.53,67468.04,0.0,,,Atlantic Re  Singapore,High,5779146.1,0.022414,43643.91,10613.12,49459.8,Surplus,ZAR,Shannon Jones,,,,0.0,Willis Towers Watson,129536.53,67468.04,0.0,Asia
POL-2015-011013-CDAF,2015-06-09,Asia Pacific,Japan,Credit,92445.68,59137.45,22655.56,0.3831,0.6589,Apex Ltd of Japan,Low,2774651.83,0.033318,19833.05,3813.03,4470244.18,Facultative,USD,Anthony Humphrey,Open,Cyber Attack,,27741.09,Amwins,92445.68,59137.45,22655.56,Asia
POL-2006-011014-5069,2006-03-19,Asia Pacific,Philippines,Surety,398579.61,309902.25,0.0,,,Apex Re of Philippines,Low,12873208.86,0.030962,1780.3,245.71,1911749.06,Excess of Loss,AUD,Gabrielle Davis,,,,0.0,CRC Group,398579.61,309902.25,0.0,Asia
POL-2014-011015-27C1,2014-01-30,Europe,Austria,Political Risk,188991.32,99553.97,0.0,,,Premier Underwriters of Austria,Low,3871546.91,0.048815,42315.19,4370.45,16272.67,Quota Share,EUR,Nathan Maldonado,,,,0.0,Marsh,188991.32,99553.97,0.0,Europe
POL-2016-011016-F228,2016-03-25,Asia Pacific,Philippines,Life,163573.87,76811.8,0.0,,,United Ltd  Philippines,Medium,3009685.58,0.054349,82847.12,7723.56,24334.1,Excess of Loss,SGD,Debra Davidson,,,,0.0,Willis Towers Watson,163573.87,76811.8,0.0,Asia
POL-2021-011017-C846,2021-05-04,Asia Pacific,Singapore,Aviation,108445.7,59554.51,0.0,,,Royal PLC of Singapore,High,1962605.29,0.055256,23882.77,5498.92,8136.28,Facultative,ZAR,Zachary Hicks,,,,0.0,Howden,108445.7,59554.51,0.0,Asia
POL-2021-011018-5A1F,2021-10-02,Asia Pacific,Philippines,Property,21318.27,14341.59,12214.73,0.8517,1.1921,Royal Assurance  Philippines,High,357768.11,0.059587,6487.4,335.45,1614.17,Excess of Loss,CNY,Justin Baker,Settled,Fire,2022-06-02,0.0,Howden,21318.27,14341.59,12214.73,Asia
POL-2011-011019-EE0E,2011-02-25,Latin America,Argentina,Directors & Officers,402432.06,277553.58,274528.25,0.9891,1.3271,Royal Corp  Argentina,Specialty,6358996.04,0.063285,115304.2,27695.94,3329194.42,Aggregate XL,CNY,Matthew Foster,Pending,Earthquake,,105994.72,Independent Agents,402432.06,277553.58,274528.25,South America
POL-2013-011020-C28B,2013-10-31,Africa & Middle East,Nigeria,Life,195570.46,74464.73,55632.6,0.7471,0.9646,United Group  Nigeria,High,3077748.73,0.063543,111747.24,25654.79,3891.06,Surplus,USD,John Daniel,In Litigation,Machinery Breakdown,,28438.27,Marsh,195570.46,74464.73,55632.6,Other
POL-2009-011021-11DC,2009-08-20,Africa & Middle East,Nigeria,Health,15384.84,13843.33,12175.21,0.8795,1.2178,Continental Underwriters of Nigeria,Catastrophic,1015826.08,0.015145,904.63,104.25,871041.72,Surplus,USD,Anthony Rodriguez,Closed,Crop Failure,2010-08-21,0.0,Willis Towers Watson,15384.84,13843.33,12175.21,Other
POL-2015-011022-59FF,2015-03-11,Africa & Middle East,Israel,Catastrophe,515633.05,304623.79,200442.45,0.658,0.9632,"Mooney, Conley and Fox",Catastrophic,6841655.48,0.075367,71836.58,12385.09,48528.14,Surplus,ZAR,Sarah Moore,Closed,Liability Claim,2015-05-10,0.0,Gallagher,515633.05,304623.79,200442.45,Other
POL-2025-011023-3AB6,2025-10-04,Asia Pacific,India,Health,742520.73,465117.74,0.0,,,Atlantic Ltd of India,Catastrophic,9751252.89,0.076146,87521.03,11441.49,544142.09,Stop Loss,BRL,Shane Henderson,,,,0.0,Hub International,742520.73,465117.74,0.0,Asia
POL-2007-011024-A6E3,2007-12-16,Europe,Belgium,Directors & Officers,301230.33,215209.33,219040.06,1.0178,1.201,Pacific PLC  Belgium,Medium,10164542.43,0.029635,45733.26,3137.76,55045.24,Excess of Loss,EUR,Anthony Rodriguez,Settled,Crop Failure,2008-09-02,0.0,Aon,301230.33,215209.33,219040.06,Europe
POL-2019-011025-0171,2019-04-30,Europe,Russia,Liability,2410539.77,1716591.74,0.0,,,Fischer Inc,High,46825056.01,0.05148,381438.12,30735.86,221985.88,Aggregate XL,CAD,Lisa Barnes,,,,0.0,Amwins,2410539.77,1716591.74,0.0,Europe
POL-2017-011026-B725,2017-08-25,Asia Pacific,New Zealand,Health,165562.32,112402.39,83155.29,0.7398,0.9606,Continental Holdings of New Zealand,Catastrophic,6500777.53,0.025468,456.11,89.31,27420.39,Surplus,USD,Sherri Baker,Pending,Natural Catastrophe,,90747.56,Amwins,165562.32,112402.39,83155.29,Asia
POL-2020-011027-8BB8,2020-09-16,Asia Pacific,South Korea,Liability,34655.67,24992.71,13436.08,0.5376,0.7878,United Re of South Korea,Specialty,440998.09,0.078585,128.47,17.14,463885.23,Facultative,EUR,Judy Baker,Denied,Medical Expense,,0.0,CRC Group,34655.67,24992.71,13436.08,Asia
POL-2007-011028-4946,2007-03-05,Asia Pacific,China,Political Risk,170045.51,96242.22,0.0,,,Torres Ltd,Low,3039466.18,0.055946,28395.66,3812.13,23108.61,Excess of Loss,USD,Mark Perez,,,,0.0,Howden,170045.51,96242.22,0.0,Asia
POL-2019-011029-C112,2019-02-03,Europe,Norway,Agriculture,527149.31,229679.1,0.0,,,Global PLC  Norway,Medium,181112655.14,0.002911,264037.93,31199.47,1043093.57,Surplus,INR,Holly Wood,,,,0.0,CRC Group,527149.31,229679.1,0.0,Europe
POL-2017-011030-3885,2017-06-24,Europe,Spain,Casualty,121407.87,77424.93,30350.57,0.392,0.6711,Atlantic Assurance of Spain,Low,5757258.45,0.021088,3445.5,390.3,8091.69,Facultative,EUR,Justin Baker,Open,Political Violence,,39433.32,Gallagher,121407.87,77424.93,30350.57,Europe
POL-2025-011031-346B,2025-01-12,Latin America,Chile,Health,247375.54,138430.72,0.0,,,Chavez-Navarro,High,12837367.72,0.01927,83354.61,13905.56,21849.23,Quota Share,GBP,Margaret Hawkins DDS,,,,0.0,Aon,247375.54,138430.72,0.0,South America
POL-2008-011032-8508,2008-08-18,Europe,Switzerland,Surety,49308.05,34070.2,0.0,,,"Scott, Tucker and Diaz",High,1219688.17,0.040427,4600.42,629.58,2181150.4,Quota Share,CHF,Tricia Valencia,,,,0.0,Gallagher,49308.05,34070.2,0.0,Europe
POL-2024-011033-1C45,2024-06-26,Europe,United Kingdom,Terrorism,907105.4,729180.18,527780.61,0.7238,1.023,Carey LLC,Medium,22610520.07,0.040119,91542.56,22655.15,4272378.07,Facultative,USD,Paula Moreno,In Litigation,Crop Failure,,399994.0,Independent Agents,907105.4,729180.18,527780.61,Europe
POL-2014-011034-8E88,2014-09-02,Europe,Spain,Property,89918.19,51335.66,0.0,,,Continental Ltd  Spain,Medium,4154613.72,0.021643,25699.62,3045.64,4180200.79,Facultative,EUR,Stephanie Ross,,,,0.0,Gallagher,89918.19,51335.66,0.0,Europe
POL-2014-011035-63B9,2014-10-10,Asia Pacific,South Korea,Political Risk,38114.53,11785.94,10198.37,0.8653,1.081,Continental Re of South Korea,Low,985004.4,0.038695,20719.85,3085.31,1906.17,Quota Share,CHF,Abigail Shaffer,Settled,Accident,2016-08-22,0.0,Willis Towers Watson,38114.53,11785.94,10198.37,Asia
POL-2011-011036-08BE,2011-10-17,Africa & Middle East,South Africa,Terrorism,40905.58,24164.8,0.0,,,Continental Corp of South Africa,Catastrophic,1453095.57,0.028151,810.34,188.75,4317149.2,Surplus,USD,Mark Perez,,,,0.0,Hub International,40905.58,24164.8,0.0,Other
POL-2025-011037-D0EA,2025-05-10,Asia Pacific,Philippines,Workers Compensation,195660.01,111240.69,0.0,,,National Re  Philippines,High,17230070.64,0.011356,54656.33,3366.86,30378.97,Excess of Loss,JPY,Michael Lewis,,,,0.0,CRC Group,195660.01,111240.69,0.0,Asia
POL-2017-011038-B81A,2017-12-27,Asia Pacific,Singapore,Casualty,138489.53,76554.93,0.0,,,"Cook, Holmes and Beck",Low,3963456.3,0.034942,11691.82,1239.99,28490.9,Aggregate XL,AUD,Timothy Duncan,,,,0.0,Lockton,138489.53,76554.93,0.0,Asia
POL-2021-011039-E559,2021-08-30,Latin America,Peru,Professional Indemnity,52000.37,40697.21,39716.41,0.9759,1.2981,Summit Corp of Peru,Medium,1469466.92,0.035387,10661.75,1531.74,10872.4,Excess of Loss,SGD,Michael Lewis,Pending,Political Violence,,15348.52,Amwins,52000.37,40697.21,39716.41,South America
POL-2007-011040-19BD,2007-01-05,Latin America,Chile,Workers Compensation,65136.71,33164.28,0.0,,,Royal Re  Chile,Medium,1703484.56,0.038237,30733.38,3556.22,640802.12,Quota Share,CAD,Tommy Walter,,,,0.0,Howden,65136.71,33164.28,0.0,South America
POL-2007-011041-CD65,2007-03-17,Europe,Denmark,Health,78974.91,52762.61,0.0,,,Premier Group of Denmark,Low,1032939.46,0.076456,20553.26,5043.76,3569601.45,Facultative,CAD,Amy Silva,,,,0.0,Amwins,78974.91,52762.61,0.0,Europe
POL-2006-011042-A105,2006-11-24,Europe,Denmark,Casualty,265353.63,106105.31,87706.65,0.8266,1.1504,Apex Assurance of Denmark,Low,5229182.05,0.050745,152061.08,25526.22,3732011.23,Quota Share,AUD,Richard Aguirre,Denied,Fire,,0.0,Independent Agents,265353.63,106105.31,87706.65,Europe
POL-2011-011043-FDBB,2011-12-13,Africa & Middle East,Egypt,Directors & Officers,214378.61,144390.04,0.0,,,Royal Group  Egypt,Low,24374998.43,0.008795,9733.08,1024.16,115308.17,Excess of Loss,JPY,Paula Moreno,,,,0.0,Lockton,214378.61,144390.04,0.0,Other
POL-2012-011044-AEC6,2012-10-24,Africa & Middle East,Egypt,Property,58728.52,16501.91,13193.28,0.7995,1.0874,"Washington, Nelson and Stone",Low,2281130.55,0.025745,31534.96,2915.22,12793.56,Quota Share,USD,Amy Silva,Denied,Crop Failure,,0.0,Amwins,58728.52,16501.91,13193.28,Other
POL-2020-011045-DF1C,2020-08-27,Africa & Middle East,Nigeria,Energy,830579.62,693560.35,0.0,,,National Mutual of Nigeria,Specialty,11208230.8,0.074104,44940.78,4540.58,40060.52,Excess of Loss,SGD,Lisa Barnes,,,,0.0,Amwins,830579.62,693560.35,0.0,Other
POL-2013-011046-9A16,2013-06-20,Europe,Russia,Casualty,1777763.18,910809.75,0.0,,,Apex Mutual of Russia,High,36893867.24,0.048186,683106.18,58103.48,2410117.52,Quota Share,CAD,Joshua Blair,,,,0.0,Howden,1777763.18,910809.75,0.0,Europe
POL-2006-011047-ED20,2006-03-30,Europe,United Kingdom,Aviation,257839.03,76435.08,58992.59,0.7718,1.1084,Global Insurance of United Kingdom,Medium,5070878.8,0.050847,162295.28,12431.92,40916.94,Excess of Loss,USD,Gabrielle Davis,Pending,Cyber Attack,,47564.75,Independent Agents,257839.03,76435.08,58992.59,Europe
POL-2016-011048-099B,2016-03-13,North America,Canada,Terrorism,211602.71,84308.45,0.0,,,Premier Insurance  Canada,High,10846227.71,0.019509,92912.97,23170.66,854949.22,Aggregate XL,AUD,Carol Tucker,,,,0.0,Willis Towers Watson,211602.71,84308.45,0.0,North America
POL-2023-011049-1682,2023-05-19,Asia Pacific,China,Professional Indemnity,3124031.43,2207255.39,2255152.83,1.0217,1.3399,Apex Insurance  China,High,112499874.41,0.027769,407290.48,100987.91,2478748.21,Aggregate XL,CAD,Jeffrey Chavez,Closed,Mortality,2025-04-10,0.0,Howden,3124031.43,2207255.39,2255152.83,Asia
POL-2021-011050-DF48,2021-09-24,Europe,Germany,Health,1159062.73,835905.02,0.0,,,Apex Insurance of Germany,Low,15480655.41,0.074872,137994.02,6902.71,63226.64,Aggregate XL,USD,Anthony Rodriguez,,,,0.0,CRC Group,1159062.73,835905.02,0.0,Europe
POL-2007-011051-4D07,2007-08-25,Europe,Belgium,Political Risk,40599.57,18811.91,10813.09,0.5748,0.7925,Continental Ltd of Belgium,Low,1728224.33,0.023492,13580.54,1391.79,3098711.47,Quota Share,USD,Ethan Adams,In Litigation,Business Interruption,,7291.72,Brown & Brown,40599.57,18811.91,10813.09,Europe
POL-2023-011052-8975,2023-03-05,Europe,Switzerland,Professional Indemnity,525856.7,362948.07,0.0,,,"Smith, Irwin and Chase",High,28137472.45,0.018689,41676.05,6608.15,129393.51,Quota Share,SGD,Donald Wright,,,,0.0,Hub International,525856.7,362948.07,0.0,Europe
POL-2014-011053-0BDC,2014-07-02,Africa & Middle East,Nigeria,Marine,77058.67,32163.78,22720.49,0.7064,1.0222,Premier Assurance of Nigeria,Medium,13757221.63,0.005601,33188.75,5729.91,2887887.6,Quota Share,BRL,Tracy House,Closed,Crop Failure,2015-12-22,0.0,Willis Towers Watson,77058.67,32163.78,22720.49,Other
POL-2008-011054-B8E2,2008-04-19,North America,Canada,Life,534388.44,321199.01,281884.25,0.8776,1.2196,National Insurance  Canada,Medium,53998499.56,0.009896,209705.45,49442.45,531511.53,Stop Loss,AUD,Brittany Farmer,In Litigation,Mortality,,209297.46,Amwins,534388.44,321199.01,281884.25,North America
POL-2019-011055-C18A,2019-07-13,Africa & Middle East,Kenya,Casualty,33354.69,25306.0,25068.12,0.9906,1.194,"Mcknight, Howard and Johnson",Catastrophic,672898.87,0.049569,4492.24,265.06,1762.36,Surplus,CNY,Brent Jordan,Open,Accident,,20976.1,Gallagher,33354.69,25306.0,25068.12,Other
POL-2024-011056-A29B,2024-06-10,Asia Pacific,Indonesia,Health,66302.72,48988.71,0.0,,,National Holdings of Indonesia,Low,5595768.49,0.011849,6557.48,653.38,226597.45,Surplus,ZAR,Gerald Hensley,,,,0.0,Hub International,66302.72,48988.71,0.0,Asia
POL-2014-011057-1D5E,2014-06-22,Europe,Poland,Catastrophe,313921.4,176537.98,0.0,,,"Figueroa, Mcpherson and Howard",Low,14831254.55,0.021166,56515.77,13178.07,123301.05,Quota Share,GBP,John Daniel,,,,0.0,Brown & Brown,313921.4,176537.98,0.0,Europe
POL-2025-011058-CD20,2025-09-17,Asia Pacific,Singapore,Property,80619.85,65867.03,0.0,,,"Davis, Knapp and Gray",Low,1165910.83,0.069148,8980.91,884.6,5053.41,Stop Loss,CNY,Sherri Baker,,,,0.0,Marsh,80619.85,65867.03,0.0,Asia
POL-2020-011059-03A4,2020-05-30,Africa & Middle East,Kenya,Cyber,244857.02,117953.39,65593.88,0.5561,0.9025,Pacific Underwriters of Kenya,Low,5538624.97,0.044209,92951.43,9868.7,30126.99,Surplus,GBP,Judy Baker,In Litigation,Accident,,83010.89,Independent Agents,244857.02,117953.39,65593.88,Other
POL-2005-011060-4817,2005-08-11,Europe,Russia,Life,71859.67,15650.71,0.0,,,National Group  Russia,High,1039102.13,0.069156,48348.98,8760.15,1724.09,Excess of Loss,GBP,Carla Gray,,,,0.0,Local Broker Partners,71859.67,15650.71,0.0,Europe
POL-2005-011061-E3F1,2005-12-30,Europe,Italy,Liability,131540.45,63194.88,0.0,,,Summit Group of Italy,Catastrophic,4403891.61,0.029869,47287.61,4908.59,38976.88,Stop Loss,USD,Anthony Rodriguez,,,,0.0,Amwins,131540.45,63194.88,0.0,Europe
