policy_id,period,region,line_of_business,gross_written_premium,net_earned_premium,claims_paid,loss_ratio,combined_ratio,client_name,risk_category,exposure,premium_rate,gwp_usd,nep_usd,claims_paid_usd,continent
POL-100329,2020-04-19,Nigeria,Cyber,1563028.89,1264665.95,1196324.33,0.946,1.1122,Coastal Mutual,Market,8091004.29,0.03428,1563028.89,1264665.95,1196324.33,Other
POL-117349,2020-04-19,Ghana,Marine,1184670.77,1043542.23,1036128.72,0.9929,1.1962,Continental Re,Nat Cat,6318215.05,0.04374,1184670.77,1043542.23,1036128.72,Other
POL-101785,2020-04-19,Tanzania,Motor,1348661.06,994898.04,825344.94,0.8296,0.9856,Acentria Group,Nat Cat,7554469.68,0.03169,1348661.06,994898.04,825344.94,Other
POL-100017,2020-04-19,Zambia,Aviation,608209.23,545763.54,533823.8,0.9781,1.2352,Metro Insurers,Cyber,3035802.05,0.01551,608209.23,545763.54,533823.8,Other
POL-102803,2020-04-19,Egypt,Motor,1032851.19,935422.25,991611.0,1.0601,1.2784,Pinnacle Assurance,Operational,7593003.32,0.03198,1032851.19,935422.25,991611.0,Other
POL-113554,2020-04-20,Ghana,Agriculture,250310.27,186604.15,187896.84,1.0069,1.2933,SunTrust Re,Operational,1196091.86,0.00922,250310.27,186604.15,187896.84,Other
POL-116015,2020-04-20,Nigeria,Aviation,1713976.9,1415857.4,1132780.36,0.8001,0.9895,Coastal Mutual,Credit,8114397.55,0.01802,1713976.9,1415857.4,1132780.36,Other
POL-105390,2020-04-20,Uganda,Aviation,2011574.31,1529640.92,1526864.06,0.9982,1.2612,Continental Re,Nat Cat,8560704.79,0.01512,2011574.31,1529640.92,1526864.06,Other
POL-101764,2020-04-20,Rwanda,Agriculture,290748.38,272768.32,283932.97,1.0409,1.2126,Zenith Cover,Weather,1411078.42,0.02451,290748.38,272768.32,283932.97,Other
POL-111489,2020-04-20,Egypt,Marine,2077129.69,1547136.91,1667616.02,1.0779,1.309,AgriProtect,Weather,11604470.7,0.01097,2077129.69,1547136.91,1667616.02,Other
POL-106785,2020-04-21,Ethiopia,Cyber,1412112.73,1213573.73,1260044.99,1.0383,1.3237,Acentria Group,Weather,10614657.16,0.01141,1412112.73,1213573.73,1260044.99,Other
POL-102610,2020-04-21,Tanzania,Engineering,2075633.67,1821607.45,1977296.47,1.0855,1.251,AgriProtect,Operational,9098006.3,0.01493,2075633.67,1821607.45,1977296.47,Other
POL-107701,2020-04-22,South Africa,Property,2064648.6,1902940.13,1716708.85,0.9021,1.1565,Zenith Cover,Operational,12365623.62,0.01404,2064648.6,1902940.13,1716708.85,Other
POL-116333,2020-04-22,Tanzania,Marine,1915196.47,1554152.78,1637156.48,1.0534,1.211,Coastal Mutual,Market,8381841.72,0.03008,1915196.47,1554152.78,1637156.48,Other
POL-110903,2020-04-22,Kenya,Aviation,387936.92,357347.25,400960.73,1.122,1.2962,Metro Insurers,Weather,2315574.16,0.01838,387936.92,357347.25,400960.73,Africa
POL-112836,2020-04-22,Uganda,Agriculture,1032973.34,903125.85,869979.29,0.9633,1.1284,Pinnacle Assurance,Operational,6569209.77,0.02423,1032973.34,903125.85,869979.29,Other
POL-116254,2020-04-23,Tanzania,Engineering,2271574.0,2067316.64,2316716.33,1.1206,1.3431,Zenith Cover,Operational,9095424.2,0.03338,2271574.0,2067316.64,2316716.33,Other
POL-115599,2020-04-23,Egypt,Liability,94012.9,72922.56,85360.14,1.1706,1.3643,Metro Insurers,Nat Cat,675631.1,0.02625,94012.9,72922.56,85360.14,Other
POL-102839,2020-04-23,Uganda,Agriculture,1653035.02,1454962.88,1353710.8,0.9304,1.1519,Continental Re,Credit,9870113.16,0.03679,1653035.02,1454962.88,1353710.8,Other
POL-113984,2020-04-23,Egypt,Motor,669343.39,579381.76,619204.52,1.0687,1.3707,AgriProtect,Cyber,4471453.91,0.02946,669343.39,579381.76,619204.52,Other
POL-110795,2020-04-23,Ghana,Property,161216.28,121074.23,124385.7,1.0274,1.345,Pinnacle Assurance,Cyber,1208316.28,0.01939,161216.28,121074.23,124385.7,Other
POL-113713,2020-04-24,Kenya,Engineering,2199808.38,1663803.0,1600776.42,0.9621,1.1205,AgriProtect,Market,7949455.42,0.03926,2199808.38,1663803.0,1600776.42,Africa
POL-107724,2020-04-24,Ethiopia,Agriculture,1202117.2,957770.47,1049723.13,1.096,1.3957,Continental Re,Weather,6070779.8,0.0422,1202117.2,957770.47,1049723.13,Other
POL-110668,2020-04-24,Egypt,Marine,937076.28,844232.93,965258.0,1.1434,1.3218,SunTrust Re,Market,3377794.63,0.02503,937076.28,844232.93,965258.0,Other
POL-117761,2020-04-24,Zambia,Marine,1559673.86,1172162.58,1041429.39,0.8885,1.1454,Pinnacle Assurance,Market,6069261.28,0.03651,1559673.86,1172162.58,1041429.39,Other
POL-112256,2020-04-24,Nigeria,Agriculture,1289126.01,1083123.89,1034115.54,0.9548,1.1399,SunTrust Re,Cyber,5500349.56,0.04421,1289126.01,1083123.89,1034115.54,Other
POL-100613,2020-04-25,Nigeria,Cyber,387942.11,290860.18,321061.42,1.1038,1.2704,AgriProtect,Nat Cat,1821260.92,0.04478,387942.11,290860.18,321061.42,Other
POL-117274,2020-04-25,Tanzania,Property,1922640.63,1672898.63,1725264.23,1.0313,1.2678,Metro Insurers,Credit,12895317.66,0.01513,1922640.63,1672898.63,1725264.23,Other
POL-110915,2020-04-26,Tanzania,Engineering,166494.08,147991.15,140215.48,0.9475,1.227,Zenith Cover,Cyber,605145.12,0.02514,166494.08,147991.15,140215.48,Other
POL-113048,2020-04-26,Tanzania,Marine,1142348.64,1012267.65,1043351.23,1.0307,1.2752,Coastal Mutual,Operational,4258196.26,0.02176,1142348.64,1012267.65,1043351.23,Other
POL-109084,2020-04-27,Rwanda,Marine,1277251.17,1178863.31,1032059.35,0.8755,1.1451,Continental Re,Operational,8976947.38,0.03796,1277251.17,1178863.31,1032059.35,Other
POL-115997,2020-04-27,Zambia,Motor,1269148.02,1138398.73,1150374.79,1.0105,1.1662,AgriProtect,Cyber,8868571.4,0.03049,1269148.02,1138398.73,1150374.79,Other
POL-101074,2020-04-27,Zambia,Property,2082140.96,1580031.32,1749629.16,1.1073,1.4181,Metro Insurers,Operational,12661009.27,0.01502,2082140.96,1580031.32,1749629.16,Other
POL-114909,2020-04-27,South Africa,Motor,558868.05,429522.79,444613.11,1.0351,1.2189,Pinnacle Assurance,Weather,2487055.82,0.01624,558868.05,429522.79,444613.11,Other
POL-103009,2020-04-27,Ethiopia,Liability,2131088.11,1718890.73,1388324.9,0.8077,0.993,Acentria Group,Operational,14820673.81,0.03436,2131088.11,1718890.73,1388324.9,Other
POL-113765,2020-04-27,Zambia,Motor,1132094.96,895633.3,762953.96,0.8519,1.0659,Continental Re,Market,6645397.34,0.03938,1132094.96,895633.3,762953.96,Other
POL-115336,2020-04-27,Kenya,Agriculture,1789358.49,1334336.36,1093774.26,0.8197,1.1138,Metro Insurers,Cyber,5928047.83,0.03332,1789358.49,1334336.36,1093774.26,Africa
POL-114745,2020-04-27,Kenya,Liability,1138797.44,905933.52,916602.16,1.0118,1.1732,Metro Insurers,Cyber,5936945.31,0.02622,1138797.44,905933.52,916602.16,Africa
POL-100090,2020-04-28,Rwanda,Engineering,1558363.19,1463910.89,1093803.55,0.7472,0.9671,Continental Re,Market,12404556.87,0.01784,1558363.19,1463910.89,1093803.55,Other
POL-102894,2020-04-28,Uganda,Engineering,1540328.38,1205025.88,1073632.39,0.891,1.209,Continental Re,Nat Cat,5104909.29,0.0192,1540328.38,1205025.88,1073632.39,Other
POL-113961,2020-04-28,Tanzania,Liability,1014268.29,888144.96,776921.5,0.8748,1.0829,Acentria Group,Cyber,3916118.49,0.01063,1014268.29,888144.96,776921.5,Other
POL-115006,2020-04-28,Egypt,Property,1050032.87,874264.66,835326.94,0.9555,1.1586,Coastal Mutual,Cyber,4729473.03,0.02453,1050032.87,874264.66,835326.94,Other
POL-106617,2020-04-29,Zambia,Engineering,1533128.4,1301329.65,979434.11,0.7526,0.9313,SunTrust Re,Cyber,11381427.03,0.01175,1533128.4,1301329.65,979434.11,Other
POL-102186,2020-04-29,Rwanda,Agriculture,670862.41,487860.38,529602.43,1.0856,1.2595,AgriProtect,Credit,3302418.16,0.01462,670862.41,487860.38,529602.43,Other
POL-101628,2020-04-29,Egypt,Aviation,716455.27,575925.65,647998.51,1.1251,1.297,Acentria Group,Cyber,2462592.33,0.03804,716455.27,575925.65,647998.51,Other
POL-100232,2020-04-30,Egypt,Marine,570294.93,433566.28,341471.73,0.7876,0.9381,Continental Re,Cyber,1765108.54,0.01057,570294.93,433566.28,341471.73,Other
POL-100116,2020-04-30,Rwanda,Liability,737903.84,676490.9,638010.51,0.9431,1.2422,Zenith Cover,Market,2718570.05,0.04466,737903.84,676490.9,638010.51,Other
POL-117762,2020-05-01,Ghana,Agriculture,726320.82,626338.44,567257.83,0.9057,1.1461,SunTrust Re,Nat Cat,3158304.82,0.04046,726320.82,626338.44,567257.83,Other
POL-107153,2020-05-01,Ethiopia,Cyber,1566736.48,1137924.35,1073557.33,0.9434,1.2522,Continental Re,Operational,5631143.04,0.02734,1566736.48,1137924.35,1073557.33,Other
POL-100012,2020-05-01,Ethiopia,Liability,815321.22,692912.17,682204.17,0.9845,1.2228,Continental Re,Market,3061785.06,0.04254,815321.22,692912.17,682204.17,Other
POL-105443,2020-05-01,Zambia,Motor,668508.47,520497.41,487542.51,0.9367,1.119,Metro Insurers,Credit,2838385.9,0.01473,668508.47,520497.41,487542.51,Other
POL-114113,2020-05-02,Kenya,Motor,305729.7,282034.38,226037.36,0.8015,1.0779,Zenith Cover,Nat Cat,2277702.91,0.03183,305729.7,282034.38,226037.36,Africa
POL-103707,2020-05-02,Kenya,Motor,876167.32,766678.36,698934.59,0.9116,1.1346,Continental Re,Market,3495199.87,0.02032,876167.32,766678.36,698934.59,Africa
POL-101004,2020-05-02,Egypt,Cyber,1337737.65,1101331.17,1175379.04,1.0672,1.2304,SunTrust Re,Cyber,4923143.28,0.02616,1337737.65,1101331.17,1175379.04,Other
POL-110272,2020-05-02,Ethiopia,Cyber,939126.34,699883.68,638408.82,0.9122,1.2213,Pinnacle Assurance,Cyber,5170241.05,0.02166,939126.34,699883.68,638408.82,Other
POL-104974,2020-05-02,Kenya,Aviation,1597984.57,1361775.82,1001572.27,0.7355,1.0412,Coastal Mutual,Weather,7028561.99,0.00875,1597984.57,1361775.82,1001572.27,Africa
POL-115286,2020-05-02,Uganda,Marine,362156.75,339618.98,225359.4,0.6636,0.9118,Coastal Mutual,Credit,2219180.38,0.01501,362156.75,339618.98,225359.4,Other
POL-102741,2020-05-02,Kenya,Liability,1722605.28,1533783.71,1425068.07,0.9291,1.2164,SunTrust Re,Cyber,10631582.73,0.01221,1722605.28,1533783.71,1425068.07,Africa
POL-106057,2020-05-03,Nigeria,Cyber,2002995.1,1790763.13,1606139.86,0.8969,1.0516,AgriProtect,Operational,11521025.01,0.03054,2002995.1,1790763.13,1606139.86,Other
POL-117608,2020-05-03,Nigeria,Agriculture,771064.57,560117.55,515439.6,0.9202,1.1473,Pinnacle Assurance,Credit,4015630.14,0.04377,771064.57,560117.55,515439.6,Other
POL-101917,2020-05-03,Ethiopia,Property,505733.43,408707.09,346944.73,0.8489,1.0966,Coastal Mutual,Nat Cat,2761520.85,0.04307,505733.43,408707.09,346944.73,Other
POL-110929,2020-05-04,Uganda,Agriculture,842241.35,775843.06,727541.16,0.9377,1.1655,Acentria Group,Operational,3456922.13,0.0409,842241.35,775843.06,727541.16,Other
POL-110965,2020-05-04,Tanzania,Marine,1267436.51,1077464.96,1096960.66,1.0181,1.2056,Acentria Group,Nat Cat,7499733.09,0.02125,1267436.51,1077464.96,1096960.66,Other
POL-112825,2020-05-04,Kenya,Motor,417896.03,374151.98,343339.36,0.9176,1.1674,Coastal Mutual,Operational,1942172.02,0.03576,417896.03,374151.98,343339.36,Africa
POL-105152,2020-05-04,Uganda,Liability,786432.73,583242.49,589305.32,1.0104,1.185,Acentria Group,Market,4075174.84,0.02854,786432.73,583242.49,589305.32,Other
POL-112894,2020-05-04,Egypt,Aviation,1506456.21,1251500.52,1224970.29,0.9788,1.2788,Pinnacle Assurance,Cyber,9467082.45,0.02039,1506456.21,1251500.52,1224970.29,Other
POL-117007,2020-05-05,Tanzania,Cyber,72249.96,57436.82,43080.99,0.7501,1.0426,Continental Re,Operational,349978.42,0.01862,72249.96,57436.82,43080.99,Other
POL-113219,2020-05-05,Rwanda,Agriculture,166910.12,140844.82,118225.58,0.8394,1.1214,Acentria Group,Market,1051740.04,0.0148,166910.12,140844.82,118225.58,Other
POL-101594,2020-05-05,Ghana,Liability,1009343.28,836423.37,884754.34,1.0578,1.3498,Zenith Cover,Operational,7943335.18,0.02958,1009343.28,836423.37,884754.34,Other
POL-107812,2020-05-05,Tanzania,Liability,963552.35,819547.29,743177.52,0.9068,1.1664,AgriProtect,Weather,6963203.44,0.03623,963552.35,819547.29,743177.52,Other
POL-115631,2020-05-05,Tanzania,Cyber,706768.85,545610.75,489143.1,0.8965,1.2097,Zenith Cover,Nat Cat,4254363.06,0.03518,706768.85,545610.75,489143.1,Other
POL-112955,2020-05-06,Ghana,Cyber,211969.58,181864.15,151123.24,0.831,1.1468,SunTrust Re,Market,729506.69,0.03368,211969.58,181864.15,151123.24,Other
POL-103283,2020-05-06,Egypt,Aviation,1595094.86,1404300.12,1293023.26,0.9208,1.1086,Zenith Cover,Credit,7178002.84,0.03578,1595094.86,1404300.12,1293023.26,Other
POL-115704,2020-05-06,Kenya,Engineering,744604.01,572149.12,511258.69,0.8936,1.1663,Metro Insurers,Nat Cat,2900019.85,0.04469,744604.01,572149.12,511258.69,Africa
POL-101390,2020-05-06,Tanzania,Marine,350159.76,262780.43,250867.46,0.9547,1.2711,Zenith Cover,Weather,2108973.23,0.01817,350159.76,262780.43,250867.46,Other
POL-115097,2020-05-06,Tanzania,Cyber,126495.24,92911.06,73513.79,0.7912,0.9683,Zenith Cover,Nat Cat,594532.04,0.01133,126495.24,92911.06,73513.79,Other
POL-117540,2020-05-06,Tanzania,Engineering,937931.25,834898.95,730645.37,0.8751,1.0757,Metro Insurers,Weather,4849255.2,0.03038,937931.25,834898.95,730645.37,Other
POL-101937,2020-05-06,Ghana,Agriculture,1896225.4,1537656.72,1175287.42,0.7643,0.9613,Continental Re,Credit,8348739.71,0.03939,1896225.4,1537656.72,1175287.42,Other
POL-103998,2020-05-06,Tanzania,Aviation,111318.86,93129.33,75191.22,0.8074,1.0084,AgriProtect,Operational,547718.65,0.0198,111318.86,93129.33,75191.22,Other
POL-102249,2020-05-07,Ghana,Liability,1815214.58,1546681.2,1145733.97,0.7408,0.9488,Acentria Group,Operational,14337958.39,0.03369,1815214.58,1546681.2,1145733.97,Other
POL-100550,2020-05-07,Tanzania,Agriculture,1596955.22,1243896.93,783872.35,0.6302,0.8822,SunTrust Re,Cyber,12204100.98,0.01899,1596955.22,1243896.93,783872.35,Other
POL-110886,2020-05-07,Rwanda,Property,416551.27,304618.32,300921.43,0.9879,1.2456,AgriProtect,Weather,1773751.34,0.01907,416551.27,304618.32,300921.43,Other
POL-110568,2020-05-07,Ethiopia,Marine,2003862.87,1841706.89,1615092.03,0.877,1.0495,AgriProtect,Operational,9520630.39,0.0211,2003862.87,1841706.89,1615092.03,Other
POL-102149,2020-05-07,South Africa,Marine,162804.4,152276.24,128817.2,0.8459,1.0605,Acentria Group,Weather,508338.85,0.0337,162804.4,152276.24,128817.2,Other
POL-112219,2020-05-07,Nigeria,Cyber,150917.25,128117.06,134396.19,1.049,1.3521,Coastal Mutual,Credit,769287.87,0.04269,150917.25,128117.06,134396.19,Other
POL-107745,2020-05-07,Kenya,Property,414335.61,302364.04,255022.66,0.8434,1.0165,Coastal Mutual,Cyber,3062981.24,0.02802,414335.61,302364.04,255022.66,Africa
POL-105802,2020-05-07,Ethiopia,Marine,1894443.66,1556441.1,1046908.79,0.6726,0.9229,Pinnacle Assurance,Weather,13945984.52,0.03022,1894443.66,1556441.1,1046908.79,Other
POL-117294,2020-05-08,Egypt,Property,1068134.47,792397.34,780976.32,0.9856,1.1781,Coastal Mutual,Nat Cat,3339549.95,0.03312,1068134.47,792397.34,780976.32,Other
POL-114281,2020-05-08,Ghana,Liability,108957.56,98221.32,88529.55,0.9013,1.1424,Continental Re,Market,448729.17,0.02169,108957.56,98221.32,88529.55,Other
POL-114199,2020-05-08,Zambia,Property,471916.64,379460.16,392320.37,1.0339,1.2773,Pinnacle Assurance,Credit,1932032.01,0.02185,471916.64,379460.16,392320.37,Other
POL-112048,2020-05-09,Zambia,Liability,726415.56,547697.2,593948.04,1.0844,1.2585,AgriProtect,Operational,2737373.25,0.01366,726415.56,547697.2,593948.04,Other
POL-105891,2020-05-09,Kenya,Engineering,677640.28,608072.77,678980.76,1.1166,1.2963,Coastal Mutual,Nat Cat,4727756.99,0.02223,677640.28,608072.77,678980.76,Africa
POL-109609,2020-05-10,Zambia,Agriculture,1250259.61,1115220.72,1036632.26,0.9295,1.098,Pinnacle Assurance,Cyber,8784244.26,0.00977,1250259.61,1115220.72,1036632.26,Other
POL-112788,2020-05-10,Zambia,Engineering,407521.92,376594.33,257363.71,0.6834,0.8763,Zenith Cover,Nat Cat,2383148.99,0.01765,407521.92,376594.33,257363.71,Other
POL-104734,2020-05-10,Rwanda,Cyber,1467405.13,1190760.41,1187121.36,0.9969,1.1475,Zenith Cover,Credit,8777741.45,0.02633,1467405.13,1190760.41,1187121.36,Other
POL-108278,2020-05-11,Ethiopia,Aviation,2033468.8,1801908.43,1494295.14,0.8293,1.0143,Zenith Cover,Operational,13659436.76,0.01523,2033468.8,1801908.43,1494295.14,Other
POL-105432,2020-05-11,Egypt,Marine,1603463.55,1164097.64,1047432.47,0.8998,1.2006,Coastal Mutual,Credit,7477634.06,0.02829,1603463.55,1164097.64,1047432.47,Other
POL-101361,2020-05-11,Ghana,Property,580622.33,545730.93,508818.52,0.9324,1.1106,Zenith Cover,Cyber,2293842.35,0.0407,580622.33,545730.93,508818.52,Other
POL-110754,2020-05-11,Uganda,Agriculture,1534571.73,1408981.63,827051.31,0.587,0.8748,AgriProtect,Credit,9853884.11,0.02763,1534571.73,1408981.63,827051.31,Other
POL-104365,2020-05-11,Nigeria,Aviation,1364239.44,1245561.93,969504.86,0.7784,1.0238,AgriProtect,Operational,9610119.99,0.00929,1364239.44,1245561.93,969504.86,Other
POL-115918,2020-05-12,Nigeria,Marine,1293934.83,959087.58,697114.11,0.7269,0.9857,Zenith Cover,Market,7510828.55,0.03612,1293934.83,959087.58,697114.11,Other
POL-107514,2020-05-12,Ethiopia,Liability,1204315.03,1051423.66,997558.71,0.9488,1.1062,AgriProtect,Cyber,4387834.77,0.03761,1204315.03,1051423.66,997558.71,Other
POL-108512,2020-05-12,Egypt,Liability,1294945.93,1171063.51,1008072.0,0.8608,1.0334,Acentria Group,Credit,8038974.1,0.03906,1294945.93,1171063.51,1008072.0,Other
POL-100777,2020-05-12,Egypt,Liability,2174243.34,1848882.22,1214565.54,0.6569,0.9162,Continental Re,Cyber,8316375.48,0.02096,2174243.34,1848882.22,1214565.54,Other
POL-113968,2020-05-13,Kenya,Marine,884672.91,646382.05,702498.55,1.0868,1.4008,Continental Re,Credit,3198764.5,0.02624,884672.91,646382.05,702498.55,Africa
POL-105772,2020-05-13,Kenya,Aviation,1986172.98,1596777.59,1415567.68,0.8865,1.068,Acentria Group,Cyber,12508050.59,0.03592,1986172.98,1596777.59,1415567.68,Africa
POL-114303,2020-05-13,Ghana,Aviation,1515602.63,1348423.1,1555524.33,1.1536,1.3349,Acentria Group,Operational,6678273.39,0.03185,1515602.63,1348423.1,1555524.33,Other
POL-101050,2020-05-14,Ghana,Engineering,1284495.35,1124926.56,1031845.96,0.9173,1.1069,Continental Re,Cyber,4314991.02,0.00942,1284495.35,1124926.56,1031845.96,Other
POL-105803,2020-05-14,South Africa,Property,2223910.79,1911836.32,1428193.01,0.747,0.9313,Pinnacle Assurance,Credit,13048431.38,0.01048,2223910.79,1911836.32,1428193.01,Other
POL-113029,2020-05-14,Tanzania,Agriculture,961425.47,882102.72,1023494.0,1.1603,1.471,Acentria Group,Credit,5546114.07,0.02899,961425.47,882102.72,1023494.0,Other
POL-113682,2020-05-14,Kenya,Marine,435002.25,374946.13,316670.47,0.8446,0.9998,Acentria Group,Operational,1793337.79,0.02614,435002.25,374946.13,316670.47,Africa
POL-114007,2020-05-14,Egypt,Motor,1647291.34,1205144.57,1213444.47,1.0069,1.2647,Continental Re,Credit,10545974.19,0.01818,1647291.34,1205144.57,1213444.47,Other
POL-105463,2020-05-14,South Africa,Agriculture,2012520.14,1517436.23,1432400.97,0.944,1.2289,SunTrust Re,Credit,12889129.62,0.03264,2012520.14,1517436.23,1432400.97,Other
POL-104411,2020-05-15,Ethiopia,Agriculture,534141.21,392106.85,358171.34,0.9135,1.2035,Coastal Mutual,Weather,1997377.36,0.03935,534141.21,392106.85,358171.34,Other
POL-113729,2020-05-15,South Africa,Property,591372.76,466626.29,303093.33,0.6495,0.9317,Zenith Cover,Weather,4714545.32,0.0267,591372.76,466626.29,303093.33,Other
POL-116223,2020-05-15,Tanzania,Liability,1872870.5,1759787.26,1516707.47,0.8619,1.1708,SunTrust Re,Credit,6171650.92,0.01032,1872870.5,1759787.26,1516707.47,Other
POL-116010,2020-05-16,Tanzania,Cyber,918594.47,704436.82,556803.84,0.7904,1.066,Pinnacle Assurance,Operational,3000039.75,0.0329,918594.47,704436.82,556803.84,Other
POL-112023,2020-05-16,Tanzania,Engineering,1382819.19,1281881.49,1244967.67,0.9712,1.2577,Zenith Cover,Nat Cat,10412565.1,0.02575,1382819.19,1281881.49,1244967.67,Other
POL-107582,2020-05-16,Tanzania,Engineering,325277.59,305508.19,331089.99,1.0837,1.244,Acentria Group,Cyber,1715324.98,0.0106,325277.59,305508.19,331089.99,Other
POL-114316,2020-05-16,Zambia,Agriculture,76753.65,64868.39,55257.83,0.8518,1.1466,Pinnacle Assurance,Operational,270377.95,0.01749,76753.65,64868.39,55257.83,Other
POL-112843,2020-05-17,Zambia,Property,477322.82,348969.96,351008.04,1.0058,1.262,Metro Insurers,Credit,2909598.37,0.03144,477322.82,348969.96,351008.04,Other
POL-100282,2020-05-18,Kenya,Motor,2005733.01,1856993.96,1847903.02,0.9951,1.2652,SunTrust Re,Credit,9583500.58,0.02612,2005733.01,1856993.96,1847903.02,Africa
POL-104523,2020-05-18,Kenya,Motor,1189329.21,1057865.81,949452.88,0.8975,1.0544,Metro Insurers,Operational,8796552.06,0.03208,1189329.21,1057865.81,949452.88,Africa
POL-111635,2020-05-18,Kenya,Motor,535766.85,420671.21,324846.71,0.7722,0.9807,Zenith Cover,Market,3204489.62,0.01298,535766.85,420671.21,324846.71,Africa
POL-109773,2020-05-18,Nigeria,Marine,146296.36,121250.53,101680.34,0.8386,1.0059,Zenith Cover,Market,1064803.25,0.01736,146296.36,121250.53,101680.34,Other
POL-106894,2020-05-18,Kenya,Marine,134470.9,99527.37,59755.38,0.6004,0.8353,Acentria Group,Credit,483296.0,0.03381,134470.9,99527.37,59755.38,Africa
POL-114534,2020-05-19,Nigeria,Cyber,588671.49,433470.4,385721.63,0.8898,1.138,Continental Re,Nat Cat,2150414.6,0.01197,588671.49,433470.4,385721.63,Other
POL-110264,2020-05-19,Kenya,Engineering,1849046.35,1388975.76,1367109.86,0.9843,1.1422,Pinnacle Assurance,Nat Cat,13697422.91,0.03808,1849046.35,1388975.76,1367109.86,Africa
